,NCODER_ID,X,UserName,Condition,CONFIDENCE.Pre,CONFIDENCE.Post,CONFIDENCE.Change,C.Level.Pre,NewC.Change,C.Change,Timestamp,ActivityNumber,GroupName,GameHalf,GameDay,text,Hydraulic_c,Technical.Constraints_c,Performance.Parameters_c,PAM_c,Pneumatic_c,Client.and.Consultant.Requests_c,Electric_c,SE_c,null_c,total_after
1186,1186,1186,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:05,14,1,Second,36,We should focus on just our team batch. It's already hard enough to come down to one prototype,0,0,0,0,0,0,0,0,1,1
1187,1187,1187,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:05,14,1,Second,36,I think the Pneumatic and Composite would be better than the electric because its very similar in all aspects but a better recharge interval,0,0,1,0,0,0,0,0,0,1
1188,1188,1188,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,I think its ok to lack on recharge interval and cost but the other two are very important I think,0,0,1,0,0,0,0,0,0,1
1189,1189,1189,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,@Robert: I agree,0,0,0,0,0,0,0,0,1,1
1190,1190,1190,amirah u,FirstGame,4,6,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,"yes, I prefer both the electric and the elastic series too",0,0,0,0,0,0,0,1,0,1
1191,1191,1191,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,@Akash: I concur.,0,0,0,0,0,0,0,0,1,1
1192,1192,1192,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,"@Jimmy: Okay, thanks.",0,0,0,0,0,0,0,0,1,1
1193,1193,1193,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,@Jimmy: Well it's relative.,0,0,0,0,0,0,0,0,1,1
1194,1194,1194,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,The cost of each one seems to be already fairly low,0,0,1,0,0,0,0,0,0,1
1195,1195,1195,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,During the previous meeting we decided that recharge interval could be lacking a bit,0,0,1,0,0,0,0,0,0,1
1196,1196,1196,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,1,Second,36,electric and pneumatic are best all around I think,0,0,0,0,1,0,0,0,0,1
1197,1197,1197,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:07,14,1,Second,36,"Values in the 13000 are good. Based on the internal consultants request, 13000 was the low value that she wanted",0,0,0,0,0,1,0,0,0,1
1198,1198,1198,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:07,14,1,Second,36,The only downside to the electric is it isnt as safe as the series elastic,0,0,0,0,0,0,0,1,0,1
1199,1199,1199,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:07,14,1,Second,36,"Let's hear arguments against the ""Pneumatic and Composite"" design from our REDD batch.",0,1,0,0,0,0,0,0,0,1
1200,1200,1200,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:08,14,1,Second,36,I think we need something that is good all around like pneumatic or electric.  From there its just deciding is a better safety rating more important or better payload?,0,0,0,0,0,0,1,0,0,1
1201,1201,1201,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:08,14,1,Second,36,@Robert: Let's work off that,0,0,0,0,0,0,0,0,1,1
1202,1202,1202,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:08,14,1,Second,36,The series elastic seems to be a better option than the electric because it has a higher payload capacity. Payload was one of the components that we wanted to focus on,0,0,0,0,0,0,1,0,0,1
1203,1203,1203,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,1,Second,36,I think pneumatic is good but it wasnt the best in the three most important areas,0,0,0,0,1,0,0,0,0,1
1204,1204,1204,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:09,14,1,Second,36,@Robert: Aren't we disregarding that?,0,0,0,0,0,0,0,0,1,1
1205,1205,1205,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:09,14,1,Second,36,"Or to refine after what @Akash said, focus on: SEA and electric?",0,0,0,0,0,0,1,0,0,1
1206,1206,1206,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:09,14,1,Second,36,"So we can agree that the actuator is going to be either: SEA, electric, or pneumatic?",0,0,0,0,1,0,0,0,0,1
1207,1207,1207,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,1,Second,36,We agreed that recharge interval could be lacking,0,0,1,0,0,0,0,0,0,1
1208,1208,1208,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,1,Second,36,the only problem I have with SEA is that it has the worst recharge interval,0,0,1,0,0,0,0,0,0,1
1209,1209,1209,amirah u,FirstGame,4,6,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,1,Second,36,but if based on the consultants' requests which one will either of you propose to them?,0,0,0,0,0,1,0,0,0,1
1210,1210,1210,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,1,Second,36,@Akash:,0,0,0,0,0,0,0,0,1,1
1211,1211,1211,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,1,Second,36,sorry about that,0,0,0,0,0,0,0,0,1,1
1212,1212,1212,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,1,Second,36,"Looking back at the internal consultants requests, one of them says that the suit should be able to operate for at least 5.9 hours",0,0,0,0,0,1,0,0,0,1
1213,1213,1213,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,1,Second,36,But as far lacking as to be the worst of our tests?,0,0,0,0,0,0,0,0,1,1
1214,1214,1214,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,1,Second,36,Ya i think the series elastics recharge is too low. I think electric is the best option,0,0,0,0,0,0,0,1,0,1
1215,1215,1215,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:11,14,1,Second,36,@Jimmy: So electric is looking more suitable?,0,0,0,0,0,0,1,0,0,1
1216,1216,1216,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:11,14,1,Second,36,I would agree with @Robert and @Akash,0,0,0,0,0,0,0,0,1,1
1217,1217,1217,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,1,Second,36,I concur.,0,0,0,0,0,0,0,0,1,1
1218,1218,1218,peter s,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,1,Second,36,"From working on the series elastic previously, I can say its one of the most balanced and there are ways to increase the recharge interval, it just decreases the payload and agility",0,0,0,0,0,0,0,1,0,1
1219,1219,1219,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,1,Second,36,I think electric is looking best,0,0,0,0,0,0,1,0,0,1
1220,1220,1220,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:12,14,1,Second,36,@Peter S: Did you have better results in your first team batch,0,0,0,0,0,0,0,0,1,1
1221,1221,1221,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:12,14,1,Second,36,"@Peter S: I believe that we put more importance on payload and agility over recharge interval, so that it not applicable.",0,0,1,0,0,0,0,0,0,1
1222,1222,1222,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:13,14,1,Second,36,If we pick electric do you want me to share my results from the first testing?,0,0,0,0,0,0,1,0,0,1
1223,1223,1223,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:13,14,1,Second,36,@Akash: That'd be great.,0,0,0,0,0,0,0,0,1,1
1224,1224,1224,peter s,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:13,14,1,Second,36,Yeah that's why I added in the last part. I'd say the electric is a better option than series elastic,0,0,0,0,0,0,0,1,0,1
1225,1225,1225,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:14,14,1,Second,36,@Akash: Just pick the results which were best and most comparable. we dont need the extraneous results,0,0,0,0,0,0,0,0,1,1
1226,1226,1226,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:15,14,1,Second,36,"I think we should 'submit' our REDD batch's electric prototype design as our final one, unless Akash has objections.",0,0,0,0,0,0,1,0,0,1
1227,1227,1227,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:16,14,1,Second,36,"Well i had one with Composite Strain-Gauge Exoskeleton Prototype Payload 536 Agility 344 Recharge 	Interval 6.23 Cost 14300 Safety",0,1,0,0,0,0,0,0,0,1
1228,1228,1228,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:16,14,1,Second,36,"Composite Piezoelectric Exoskeleton Prototype 536 314	  6.40	14315 182",0,1,0,0,0,0,0,0,0,1
1229,1229,1229,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,1,Second,36,"Aluminum Strain-Gauge Exoskeleton Prototype	528	320	6.02	13100	201Aluminum Piezoelectric Exoskeleton Prototype	528	290	6.18	13115	191",0,1,0,0,0,0,0,0,0,1
1230,1230,1230,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:17,14,1,Second,36,@Akash: We only have 1 minute left.,0,0,0,0,0,0,0,0,1,1
1231,1231,1231,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:17,14,1,Second,36,Does everyone think that we should go with our REDD batch's electric prototype and report time as a decision constraint?,0,0,0,0,0,0,1,0,0,1
1232,1232,1232,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,1,Second,36,Let's just go with the electric prototype from our batch,0,0,0,0,0,0,1,0,0,1
1233,1233,1233,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,1,Second,36,I think our first is still best because those are getting pretty expensive and we cant use too much money,0,0,0,0,0,0,0,0,1,1
1234,1234,1234,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,1,Second,36,@Devin: agreed,0,0,0,0,0,0,0,0,1,1
1235,1235,1235,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,1,Second,36,yes,0,0,0,0,0,0,0,0,1,1
1236,1236,1236,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:18,14,1,Second,36,I agree I think that the most recently tested one is best,0,0,0,0,0,0,0,0,1,1
1237,1237,1237,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:18,14,1,Second,36,@Devin: agree,0,0,0,0,0,0,0,0,1,1
1238,1238,1238,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:18,14,1,Second,36,so Its the electric acutator from our second test,0,0,0,0,0,0,1,0,0,1
1239,1239,1239,amirah u,FirstGame,4,6,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:18,14,1,Second,36,@Devin: yes,0,0,0,0,0,0,0,0,1,1
1240,1240,1240,peter s,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:18,14,1,Second,36,Im good with that,0,0,0,0,0,0,0,0,1,1
1241,1241,1241,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:19,14,1,Second,36,did we get a new notebook?,0,0,0,0,0,0,0,0,1,1
1242,1242,1242,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:19,14,1,Second,36,@Jimmy: I believe we'll just write about it in our Notebook.,0,0,0,0,0,0,0,0,1,1
1243,1243,1243,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:19,14,1,Second,36,"I look forward to meeting with you guys on Thursday. In the meantime, @Justin Kim, is there anything we should be doing in between then?",0,0,0,0,0,0,0,0,1,1
1244,1244,1244,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:19,14,1,Second,36,So how do we submit a final prototype?,0,0,0,0,0,0,0,0,1,1
1245,1245,1245,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:20,14,1,Second,36,@Devin: Oh ok,0,0,0,0,0,0,0,0,1,1
1246,1246,1246,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:20,14,1,Second,36,@Akash: We are able to compose a new one ourselves.,0,0,0,0,0,0,0,0,1,1
1247,1247,1247,jimmy i,FirstGame,5,8,2,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:20,14,1,Second,36,"Aluminum, NiCd, Electric, Piezoelectric, ROM 5",0,0,0,0,0,0,1,0,0,1
1248,1248,1248,devin c,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/22/2013 10:25,14,1,Second,36,@Justin Kim: Affirmative,0,0,0,0,0,0,0,0,1,1
1249,1249,1249,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:29,12,2,Second,31,"Hi I am Joe, I used the series elastic actuator",0,0,0,0,0,0,0,1,0,1
1250,1250,1250,peter h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:30,12,2,Second,31,"I guys, I'm Peter and I have been working with the pneumatic actuator.",0,0,0,0,1,0,0,0,0,1
1251,1251,1251,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:33,12,2,Second,31,hello everyone,0,0,0,0,0,0,0,0,1,1
1252,1252,1252,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:34,12,2,Second,31,I was working with team electric,0,0,0,0,0,0,1,0,0,1
1253,1253,1253,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:35,12,2,Second,31,Should we start discussing?,0,0,0,0,0,0,0,0,1,1
1254,1254,1254,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:36,12,2,Second,31,Thats what discussing I was meaning,0,0,0,0,0,0,0,0,1,1
1255,1255,1255,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:37,12,2,Second,31,The series elastic actuators were really good with agility and with safety but the recharge interval was not very good and the cost and payload were average at best,0,0,1,0,0,0,0,0,0,1
1256,1256,1256,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:39,12,2,Second,31,Peter what do you mean exactly by efficient?,0,0,0,0,0,0,0,0,1,1
1257,1257,1257,peter h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:39,12,2,Second,31,The pneumatic actuator is very efficient and has a very reasonable cost. It has average payload capacity and above average agility especially in the higher ROM,0,0,1,0,0,0,0,0,0,1
1258,1258,1258,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:40,12,2,Second,31,Okay thats what I thought I just wanted to clarify,0,0,0,0,0,0,0,0,1,1
1259,1259,1259,peter h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:40,12,2,Second,31,It has a high recharge interval,0,0,1,0,0,0,0,0,0,1
1260,1260,1260,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:41,12,2,Second,31,How was the safety for yours?,0,0,1,0,0,0,0,0,0,1
1261,1261,1261,arden f,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:42,12,2,Second,31,"Hey everyone, I was part of the Hydraulics team.",1,0,0,0,0,0,0,0,0,1
1262,1262,1262,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:42,12,2,Second,31,How did your actuator perform Arden?,0,0,0,0,0,0,0,0,1,1
1263,1263,1263,arden f,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:43,12,2,Second,31,Hydraulic actuators had a very high payload capacity.,0,0,1,0,0,0,0,0,0,1
1264,1264,1264,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:44,12,2,Second,31,What about the other four categories?,0,0,0,0,0,0,0,0,1,1
1265,1265,1265,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:45,12,2,Second,31,Composite.,0,1,0,0,0,0,0,0,0,1
1266,1266,1266,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:45,12,2,Second,31,Normally the piezoelectric control and the NiCd battery with ROM4,0,1,0,0,0,0,0,0,0,1
1267,1267,1267,peter h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:45,12,2,Second,31,Which material did you all find to be the most effective for your exoskeletons?,0,1,0,0,0,0,0,0,0,1
1268,1268,1268,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:45,12,2,Second,31,"sorry, I was having some technical difficulties",0,0,0,0,0,0,0,0,1,1
1269,1269,1269,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,2,Second,31,Base your results off which categories from the consultants were easy or hard to meet,0,0,0,0,0,1,0,0,0,1
1270,1270,1270,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,2,Second,31,The requirements they asked for I mean,0,0,0,0,0,1,0,0,0,1
1271,1271,1271,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,2,Second,31,"well to me the recharge interval was pretty good, but I can not really compare without seeing your statistics",0,0,1,0,0,0,0,0,0,1
1272,1272,1272,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:48,12,2,Second,31,How about the other three?,0,0,0,0,0,0,0,0,1,1
1273,1273,1273,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:48,12,2,Second,31,I believe the agility and recharge interval categories were fairly easy to meet requirements,0,0,1,0,0,0,0,0,0,1
1274,1274,1274,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:48,12,2,Second,31,Did you all find it easy to stay under 14500 per unit,0,0,0,0,0,0,0,0,1,1
1275,1275,1275,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:49,12,2,Second,31,hi,0,0,0,0,0,0,0,0,1,1
1276,1276,1276,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:49,12,2,Second,31,Most of the series elastic ones did but it wasnt exactly easy,0,0,0,0,0,0,0,1,0,1
1277,1277,1277,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:49,12,2,Second,31,Hi Amelia which actuator did you have?,0,0,0,0,0,0,0,0,1,1
1278,1278,1278,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:49,12,2,Second,31,?,0,0,0,0,0,0,0,0,1,1
1279,1279,1279,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:50,12,2,Second,31,PAM,0,0,0,1,0,0,0,0,0,1
1280,1280,1280,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:50,12,2,Second,31,How did it perform in each category?,0,0,0,0,0,0,0,0,1,1
1281,1281,1281,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:50,12,2,Second,31,Would everyone be able to quickly give the median of each of the four categories?,0,0,0,0,0,0,0,0,1,1
1282,1282,1282,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:50,12,2,Second,31,"maybe, from the team final group batch",0,0,0,0,0,0,0,0,1,1
1283,1283,1283,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:51,12,2,Second,31,sure that seems like the best way to compare,0,0,0,0,0,0,0,0,1,1
1284,1284,1284,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:51,12,2,Second,31,median values for each?,0,0,0,0,0,0,0,0,1,1
1285,1285,1285,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:52,12,2,Second,31,"Payload was around 650, agility around 250, recharge around 5.5, cost around 14500, safety around 175",0,0,1,0,0,0,0,0,0,1
1286,1286,1286,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:53,12,2,Second,31,Amelia could you describe how well yours performed in each one? Generally speaking not mathematically yet,0,0,0,0,0,0,0,0,1,1
1287,1287,1287,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:53,12,2,Second,31,"Payload 532, Agility 314, Recharge Interval 6.18, cost 14195, Safety 192",0,0,1,0,0,0,0,0,0,1
1288,1288,1288,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:54,12,2,Second,31,So Steven your problems were mostly with payload and the recharge right?,0,0,1,0,0,0,0,0,0,1
1289,1289,1289,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:55,12,2,Second,31,payload: 458.4,0,0,1,0,0,0,0,0,0,1
1290,1290,1290,joseph h,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:55,12,2,Second,31,I say that we pick the best of each material battery sensor and ROM then do a different actuator for each,0,1,0,0,0,0,0,0,0,1
1291,1291,1291,peter h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:55,12,2,Second,31,we should begin designing the next five since we will run short on time if we don't start now.,0,0,0,0,0,0,0,0,1,1
1292,1292,1292,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:55,12,2,Second,31,"Well, I did not think the recharge rate was that bad but definitely payload was an issue",0,0,1,0,0,0,0,0,0,1
1293,1293,1293,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:56,12,2,Second,31,agility: 229.4 Recharge: 7.14 Cost: 13274 Safety:184.4,0,0,1,0,0,0,0,0,0,1
